"log.WR","age","age2","sex","race","marital","hs","assoc","coll","grad"
3.23792401983889,47,2209,"M","Asian","Single",FALSE,FALSE,TRUE,NA
2.9852609736867,37,1369,"F","Asian","Single",FALSE,FALSE,TRUE,NA
2.77258872223978,42,1764,"M","Asian","Married",FALSE,FALSE,TRUE,NA
3.85032943642281,44,1936,"M","Black","Married",FALSE,FALSE,FALSE,NA
2.59983661646198,31,961,"M","Black","Single",FALSE,FALSE,FALSE,NA
3.24419363285249,45,2025,"F","Asian","Single",FALSE,FALSE,TRUE,NA
4.75634023767721,25,625,"M","Asian","Single",FALSE,FALSE,TRUE,NA
1.85300928643841,33,1089,"F","Other","Married",TRUE,FALSE,FALSE,NA
5.53672838999303,47,2209,"M","White","Divorced",FALSE,FALSE,TRUE,NA
2.66882948794893,49,2401,"F","White","Divorced",TRUE,FALSE,FALSE,NA
2.04022082852655,40,1600,"F","Other","Separated",FALSE,TRUE,FALSE,NA
2.63492793627325,19,361,"M","White","Single",TRUE,FALSE,FALSE,NA
2.74887219562247,33,1089,"F","Asian","Married",FALSE,TRUE,FALSE,NA
3.91202300542815,31,961,"M","Other","Married",FALSE,TRUE,FALSE,NA
2.44568593663472,25,625,"F","Other","Married",TRUE,FALSE,FALSE,NA
2.63108915996608,20,400,"F","Other","Single",FALSE,FALSE,FALSE,NA
3.82150899788731,54,2916,"M","White","Married",FALSE,FALSE,FALSE,NA
2.5634689722911,32,1024,"M","White","Divorced",FALSE,FALSE,TRUE,NA
1.97408102602201,52,2704,"F","White","Married",FALSE,TRUE,FALSE,NA
3.17965511171492,53,2809,"M","White","Married",TRUE,FALSE,FALSE,NA
2.15800386418294,44,1936,"M","Asian","Married",FALSE,FALSE,FALSE,NA
2.3121545440102,34,1156,"F","Asian","Married",FALSE,TRUE,FALSE,NA
2.76413966775325,28,784,"M","Asian","Married",FALSE,TRUE,FALSE,NA
2.35867455964509,33,1089,"M","Asian","Single",FALSE,TRUE,FALSE,NA
1.75253875607477,23,529,"M","White","Divorced",FALSE,FALSE,FALSE,NA
2.92261000872503,34,1156,"M","White","Single",FALSE,FALSE,TRUE,NA
2.44408465526775,30,900,"M","White","Single",FALSE,TRUE,FALSE,NA
3.94839064959902,36,1296,"F","White","Married",FALSE,FALSE,TRUE,NA
2.47693848013882,43,1849,"F","White","Divorced",FALSE,FALSE,TRUE,NA
3.48713981146288,31,961,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.65025990695436,51,2601,"M","Asian","Married",TRUE,FALSE,FALSE,NA
3.01820512940605,27,729,"F","Asian","Married",TRUE,FALSE,FALSE,NA
3.28341434600577,48,2304,"F","Asian","Married",FALSE,FALSE,TRUE,NA
2.81540871942271,47,2209,"F","White","Married",FALSE,TRUE,FALSE,NA
2.99573227355399,54,2916,"F","White","Separated",FALSE,FALSE,FALSE,NA
2.82298016777619,46,2116,"M","White","Married",FALSE,TRUE,FALSE,NA
2.87705598192039,47,2209,"M","Asian","Married",FALSE,TRUE,FALSE,NA
3.37980619168084,47,2209,"F","White","Married",FALSE,FALSE,FALSE,NA
2.6817822742816,22,484,"M","Other","Single",FALSE,TRUE,FALSE,NA
1.42711635564015,29,841,"M","White","Married",FALSE,FALSE,FALSE,NA
3.81193954687116,28,784,"F","Asian","Single",FALSE,FALSE,FALSE,NA
3.27496529151924,55,3025,"M","White","Married",FALSE,TRUE,FALSE,NA
2.19722457733622,37,1369,"M","Asian","Married",FALSE,FALSE,FALSE,NA
1.81707727721234,38,1444,"F","Asian","Married",FALSE,FALSE,FALSE,NA
3.36197666850887,53,2809,"M","White","Divorced",FALSE,FALSE,FALSE,NA
3.02105008153828,43,1849,"F","White","Divorced",FALSE,FALSE,FALSE,NA
3.34403896782221,58,3364,"M","Asian","Divorced",FALSE,FALSE,FALSE,NA
3.07429459605709,26,676,"F","Asian","Single",FALSE,FALSE,TRUE,NA
2.88930281070726,26,676,"F","Asian","Single",FALSE,TRUE,FALSE,NA
3.64965874096066,26,676,"F","Asian","Married",FALSE,TRUE,FALSE,NA
2.35867455964509,27,729,"M","Asian","Single",TRUE,FALSE,FALSE,NA
2.90521826601316,30,900,"M","White","Married",FALSE,FALSE,TRUE,NA
3.54429822530283,31,961,"M","Black","Divorced",FALSE,TRUE,FALSE,NA
4.27974778555346,28,784,"F","White","Single",FALSE,TRUE,FALSE,NA
2.26336437984076,57,3249,"M","White","Married",FALSE,FALSE,FALSE,NA
2.21207108545321,29,841,"M","White","Single",FALSE,TRUE,FALSE,NA
2.5634689722911,33,1089,"F","White","Single",FALSE,TRUE,FALSE,NA
2.3121545440102,26,676,"F","White","Married",FALSE,TRUE,FALSE,NA
1.46485668362299,24,576,"M","White","Married",TRUE,FALSE,FALSE,NA
3.73354022494136,43,1849,"F","Other","Single",FALSE,FALSE,FALSE,NA
2.36587994336636,48,2304,"F","Other","Single",FALSE,TRUE,FALSE,NA
3.4572868483132,32,1024,"M","White","Single",FALSE,FALSE,TRUE,NA
2.61402125145393,27,729,"F","Black","Single",FALSE,FALSE,TRUE,NA
2.97631418769689,42,1764,"M","White","Married",FALSE,TRUE,FALSE,NA
2.40312632221592,37,1369,"F","White","Married",FALSE,TRUE,FALSE,NA
3.87280229227486,38,1444,"M","Asian","Married",FALSE,FALSE,TRUE,NA
2.36320971481048,47,2209,"F","White","Divorced",TRUE,FALSE,FALSE,NA
2.54634793151099,26,676,"M","White","Married",FALSE,TRUE,FALSE,NA
2.63108915996608,26,676,"F","White","Married",FALSE,TRUE,FALSE,NA
3.78457805886003,42,1764,"M","White","Single",FALSE,FALSE,TRUE,NA
2.92261000872503,52,2704,"M","White","Married",FALSE,FALSE,FALSE,NA
2.36446049671213,25,625,"F","White","Single",FALSE,TRUE,FALSE,NA
2.36446049671213,26,676,"M","White","Single",FALSE,TRUE,FALSE,NA
3.72970144863419,33,1089,"M","Asian","Married",FALSE,FALSE,FALSE,NA
3.27496529151924,36,1296,"F","Asian","Married",FALSE,FALSE,FALSE,NA
2.75262582569091,32,1024,"F","White","Divorced",TRUE,FALSE,FALSE,NA
3.01553490085017,52,2704,"F","Asian","Married",TRUE,FALSE,FALSE,NA
3.18082775723067,40,1600,"F","Other","Divorced",FALSE,TRUE,FALSE,NA
2.42887881831834,53,2809,"M","White","Single",FALSE,FALSE,TRUE,NA
2.85115104474288,24,576,"M","Asian","Single",FALSE,FALSE,TRUE,NA
3.07429459605709,28,784,"M","Other","Single",FALSE,FALSE,TRUE,NA
2.9852609736867,42,1764,"F","Other","Divorced",FALSE,TRUE,FALSE,NA
2.40794560865187,35,1225,"F","White","Single",FALSE,FALSE,FALSE,NA
2.95149901857717,51,2601,"M","White","Married",FALSE,FALSE,FALSE,NA
2.35335741836747,51,2601,"F","White","Married",FALSE,FALSE,FALSE,NA
3.74496892076498,53,2809,"F","White","Married",FALSE,FALSE,FALSE,NA
2.44568593663472,33,1089,"F","White","Divorced",FALSE,FALSE,TRUE,NA
3.17965511171492,45,2025,"M","Other","Married",TRUE,FALSE,FALSE,NA
2.70805020110221,36,1296,"F","Other","Married",FALSE,TRUE,FALSE,NA
2.95651156040071,55,3025,"M","Other","Married",FALSE,TRUE,FALSE,NA
2.38852752279477,28,784,"M","White","Single",FALSE,FALSE,FALSE,NA
2.32278780031156,44,1936,"M","White","Separated",TRUE,FALSE,FALSE,NA
2.89197303926314,54,2916,"M","White","Divorced",FALSE,FALSE,TRUE,NA
1.92789164355263,31,961,"M","Other","Single",FALSE,FALSE,FALSE,NA
1.79336075059503,43,1849,"M","Asian","Divorced",FALSE,FALSE,FALSE,NA
2.85115104474288,31,961,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.44568593663472,32,1024,"F","Other","Married",FALSE,FALSE,FALSE,NA
3.36197666850887,38,1444,"M","White","Single",FALSE,FALSE,TRUE,NA
2.04022082852655,38,1444,"F","Asian","Single",FALSE,TRUE,FALSE,NA
2.55104645229255,34,1156,"M","Other","Single",FALSE,TRUE,FALSE,NA
2.21207108545321,29,841,"F","White","Married",FALSE,TRUE,FALSE,NA
4.22502288586422,59,3481,"M","White","Married",FALSE,FALSE,FALSE,NA
3.58481009421973,54,2916,"F","White","Married",FALSE,FALSE,FALSE,NA
2.48205358080559,31,961,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.95651156040071,59,3481,"F","Asian","Married",FALSE,FALSE,TRUE,NA
2.76413966775325,50,2500,"F","White","Single",FALSE,TRUE,FALSE,NA
2.72129542785223,45,2025,"M","White","Divorced",FALSE,TRUE,FALSE,NA
2.52572864430826,32,1024,"F","Other","Married",TRUE,FALSE,FALSE,NA
3.02105008153828,31,961,"M","Other","Married",FALSE,TRUE,FALSE,NA
3.40811782450673,41,1681,"M","Other","Married",FALSE,TRUE,FALSE,NA
2.43871726731863,45,2025,"F","Asian","Married",TRUE,FALSE,FALSE,NA
1.9993988340063,38,1444,"M","White","Married",FALSE,FALSE,TRUE,NA
2.82298016777619,42,1764,"M","Other","Married",FALSE,TRUE,FALSE,NA
3.73468899014523,41,1681,"F","Other","Married",FALSE,TRUE,FALSE,NA
2.66882948794893,57,3249,"F","Asian","Single",FALSE,FALSE,TRUE,NA
2.63492793627325,24,576,"M","Other","Single",FALSE,TRUE,FALSE,NA
2.66882948794893,49,2401,"F","Other","Divorced",FALSE,TRUE,FALSE,NA
4.3428059215206,45,2025,"M","Asian","Married",FALSE,FALSE,TRUE,NA
2.04714127137113,50,2500,"M","Asian","Married",FALSE,FALSE,FALSE,NA
1.90668943590203,48,2304,"F","Asian","Married",TRUE,FALSE,FALSE,NA
2.00847213021197,33,1089,"F","Asian","Married",TRUE,FALSE,FALSE,NA
3.11066224022797,42,1764,"M","Asian","Married",FALSE,TRUE,FALSE,NA
2.95651156040071,27,729,"M","Asian","Single",FALSE,FALSE,TRUE,NA
2.35037575683039,37,1369,"M","White","Married",FALSE,FALSE,FALSE,NA
2.37669306514777,55,3025,"M","White","Married",FALSE,TRUE,FALSE,NA
2.00847213021197,47,2209,"M","White","Married",FALSE,TRUE,FALSE,NA
3.11124516067584,35,1225,"F","White","Single",FALSE,FALSE,TRUE,NA
3.37302650469546,37,1369,"M","White","Married",FALSE,TRUE,FALSE,NA
2.93119375241642,39,1521,"F","White","Married",TRUE,FALSE,FALSE,NA
2.5974528251067,52,2704,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.68354588458782,23,529,"M","Other","Single",TRUE,FALSE,FALSE,NA
2.64408131825973,42,1764,"M","White","Married",FALSE,FALSE,FALSE,NA
1.90668943590203,39,1521,"F","White","Married",FALSE,FALSE,FALSE,NA
2.22946282816508,46,2116,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.60171586634019,24,576,"M","Other","Single",TRUE,FALSE,FALSE,NA
2.60340168262647,36,1296,"F","Other","Divorced",FALSE,TRUE,FALSE,NA
2.82298016777619,34,1156,"M","White","Married",FALSE,FALSE,FALSE,NA
2.26336437984076,21,441,"M","White","Single",TRUE,FALSE,FALSE,NA
2.52187507499227,30,900,"M","Other","Single",TRUE,FALSE,FALSE,NA
3.30873215399006,39,1521,"M","White","Married",FALSE,TRUE,FALSE,NA
3.15536241914587,38,1444,"F","White","Married",TRUE,FALSE,FALSE,NA
2.48650793115497,42,1764,"F","Asian","Married",TRUE,FALSE,FALSE,NA
1.71171676155452,32,1024,"M","Other","Single",FALSE,FALSE,FALSE,NA
2.74887219562247,50,2500,"M","White","Married",FALSE,FALSE,FALSE,NA
2.74887219562247,35,1225,"F","White","Married",FALSE,FALSE,FALSE,NA
3.08592735269155,41,1681,"F","Other","Single",FALSE,TRUE,FALSE,NA
2.7333680090865,53,2809,"F","Asian","Married",FALSE,TRUE,FALSE,NA
2.63108915996608,39,1521,"F","White","Married",TRUE,FALSE,FALSE,NA
2.48650793115497,43,1849,"M","White","Married",FALSE,FALSE,FALSE,NA
3.23963781631663,41,1681,"M","Asian","Single",FALSE,TRUE,FALSE,NA
2.95651156040071,38,1444,"M","Other","Single",FALSE,TRUE,FALSE,NA
3.25661615285105,53,2809,"F","Other","Married",FALSE,TRUE,FALSE,NA
2.48650793115497,26,676,"F","White","Married",FALSE,FALSE,TRUE,NA
2.56494935746154,25,625,"M","White","Married",FALSE,TRUE,FALSE,NA
3.06312129545897,50,2500,"M","NativeAmerican","Married",TRUE,FALSE,FALSE,NA
2.57084907958872,36,1296,"F","White","Married",FALSE,TRUE,FALSE,NA
3.32807511683319,49,2401,"F","White","Married",FALSE,FALSE,TRUE,NA
1.47590651980958,20,400,"F","White","Single",FALSE,TRUE,FALSE,NA
2.00847213021197,49,2401,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.44568593663472,26,676,"M","Other","Single",FALSE,TRUE,FALSE,NA
2.04022082852655,51,2601,"F","Other","Married",TRUE,FALSE,FALSE,NA
1.87770189902878,25,625,"M","White","Single",FALSE,FALSE,FALSE,NA
2.35867455964509,30,900,"F","White","Divorced",TRUE,FALSE,FALSE,NA
2.26336437984076,38,1444,"F","White","Divorced",TRUE,FALSE,FALSE,NA
3.31068337412132,27,729,"M","White","Married",TRUE,FALSE,FALSE,NA
3.36197666850887,52,2704,"M","White","Married",FALSE,TRUE,FALSE,NA
2.2683519213518,21,441,"F","White","Single",FALSE,TRUE,FALSE,NA
2.26336437984076,55,3025,"M","Other","Married",FALSE,TRUE,FALSE,NA
2.81148578835045,38,1444,"F","White","Single",TRUE,FALSE,FALSE,NA
2.85115104474288,34,1156,"M","White","Separated",TRUE,FALSE,FALSE,NA
2.38114741549715,57,3249,"M","White","Married",FALSE,TRUE,FALSE,NA
2.95651156040071,50,2500,"F","White","Married",FALSE,TRUE,FALSE,NA
2.40312632221592,21,441,"F","White","Single",FALSE,TRUE,FALSE,NA
1.83258146374831,19,361,"M","White","Married",FALSE,TRUE,FALSE,NA
1.8653712865713,18,324,"F","White","Married",FALSE,FALSE,FALSE,NA
2.9379734394018,48,2304,"F","White","Divorced",FALSE,TRUE,FALSE,NA
3.09409722335327,32,1024,"F","White","Single",FALSE,FALSE,TRUE,NA
3.00530172457014,47,2209,"M","White","Married",FALSE,TRUE,FALSE,NA
2.13444817119205,48,2304,"F","Other","Married",TRUE,FALSE,FALSE,NA
1.75253875607477,24,576,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.65025990695436,23,529,"F","Other","Married",TRUE,FALSE,FALSE,NA
2.7333680090865,38,1444,"F","White","Single",FALSE,FALSE,FALSE,NA
2.91235066461494,39,1521,"M","Black","Married",TRUE,FALSE,FALSE,NA
2.51022445777229,30,900,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.38114741549715,28,784,"F","Other","Married",TRUE,FALSE,FALSE,NA
2.14843441316679,57,3249,"F","Other","Separated",FALSE,FALSE,FALSE,NA
2.35867455964509,25,625,"F","Other","Separated",FALSE,TRUE,FALSE,NA
2.48650793115497,58,3364,"F","Other","Divorced",FALSE,FALSE,FALSE,NA
1.34707364796661,25,625,"F","White","Married",FALSE,TRUE,FALSE,NA
1.57021719928082,26,676,"M","White","Married",FALSE,FALSE,FALSE,NA
1.80132892024421,47,2209,"F","White","Widow",FALSE,FALSE,FALSE,NA
1.34707364796661,22,484,"F","White","Single",FALSE,TRUE,FALSE,NA
1.46485668362299,39,1521,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.79399263090294,29,841,"F","Other","Married",FALSE,FALSE,FALSE,NA
2.15800386418294,40,1600,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.71122060674404,34,1156,"F","Other","Married",FALSE,FALSE,FALSE,NA
2.73995304539334,44,1936,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.29211379312675,21,441,"M","Other","Single",FALSE,TRUE,FALSE,NA
2.26336437984076,38,1444,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.74887219562247,36,1296,"M","White","Married",FALSE,FALSE,FALSE,NA
2.72103739662902,39,1521,"M","Black","Married",TRUE,FALSE,FALSE,NA
2.66882948794893,38,1444,"F","Black","Married",TRUE,FALSE,FALSE,NA
2.42036812865043,35,1225,"M","Other","Divorced",FALSE,FALSE,FALSE,NA
1.62447578979864,54,2916,"F","Black","Separated",TRUE,FALSE,FALSE,NA
1.83258146374831,35,1225,"M","Other","Separated",FALSE,TRUE,FALSE,NA
1.83258146374831,28,784,"M","Other","Separated",FALSE,FALSE,FALSE,NA
1.85629799036563,41,1681,"F","Other","Separated",FALSE,FALSE,FALSE,NA
2.48650793115497,49,2401,"F","Other","Widow",TRUE,FALSE,FALSE,NA
2.04022082852655,43,1849,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.21207108545321,22,484,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.57021719928082,19,361,"M","Other","Single",FALSE,FALSE,FALSE,NA
2.86120138059638,26,676,"M","Other","Married",FALSE,FALSE,TRUE,NA
2.97957683333171,25,625,"F","Other","Married",FALSE,FALSE,TRUE,NA
2.05264334852511,28,784,"F","White","Married",FALSE,FALSE,FALSE,NA
3.6682601669112,57,3249,"F","Black","Divorced",FALSE,FALSE,TRUE,NA
1.988927534139,34,1156,"M","Other","Married",FALSE,FALSE,FALSE,NA
3.68887945411394,57,3249,"M","White","Married",FALSE,FALSE,FALSE,NA
3.43756502583303,57,3249,"F","White","Married",FALSE,FALSE,FALSE,NA
2.95651156040071,21,441,"M","Other","Single",FALSE,FALSE,FALSE,NA
2.95651156040071,29,841,"M","Other","Separated",FALSE,FALSE,FALSE,NA
2.95651156040071,23,529,"M","Other","Widow",FALSE,FALSE,FALSE,NA
1.90668943590203,20,400,"M","Other","Single",FALSE,FALSE,FALSE,NA
2.44568593663472,24,576,"F","White","Single",FALSE,TRUE,FALSE,NA
2.52572864430826,35,1225,"F","White","Single",FALSE,FALSE,FALSE,NA
2.99813323509153,59,3481,"F","White","Divorced",FALSE,FALSE,FALSE,NA
1.73573163775839,36,1296,"M","Other","Single",TRUE,FALSE,FALSE,NA
1.75253875607477,27,729,"M","Other","Single",FALSE,FALSE,FALSE,NA
1.64717824041695,27,729,"M","Black","Single",FALSE,TRUE,FALSE,NA
2.3434070875143,26,676,"F","White","Single",FALSE,FALSE,TRUE,NA
2.26176309847379,23,529,"F","White","Single",FALSE,TRUE,FALSE,NA
2.76413966775325,26,676,"M","White","Divorced",FALSE,TRUE,FALSE,NA
2.63492793627325,24,576,"F","Other","Single",FALSE,TRUE,FALSE,NA
3.39476649133186,38,1444,"M","White","Single",FALSE,FALSE,FALSE,NA
3.02105008153828,32,1024,"M","White","Single",FALSE,FALSE,TRUE,NA
3.44201937618241,48,2304,"M","White","Divorced",FALSE,TRUE,FALSE,NA
3.3322045101752,55,3025,"M","Asian","Married",TRUE,FALSE,FALSE,NA
2.41608546685843,54,2916,"F","Asian","Married",TRUE,FALSE,FALSE,NA
3.64965874096066,38,1444,"M","White","Married",FALSE,FALSE,TRUE,NA
1.25176346816228,37,1369,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.50407739677627,22,484,"F","Other","Single",FALSE,FALSE,FALSE,NA
2.484906649788,27,729,"M","White","Separated",TRUE,FALSE,FALSE,NA
2.46963917765721,23,529,"F","White","Separated",FALSE,TRUE,FALSE,NA
2.15243281913348,33,1089,"M","Other","Married",FALSE,FALSE,FALSE,NA
3.67645693411538,48,2304,"M","White","Married",TRUE,FALSE,FALSE,NA
1.94591014905531,20,400,"M","White","Single",FALSE,FALSE,FALSE,NA
2.54944517092557,25,625,"F","Black","Single",TRUE,FALSE,FALSE,NA
2.7333680090865,28,784,"F","White","Single",TRUE,FALSE,FALSE,NA
3.51279955824346,52,2704,"M","White","Married",FALSE,FALSE,TRUE,NA
2.30258509299405,21,441,"F","White","Single",FALSE,TRUE,FALSE,NA
2.90521826601316,37,1369,"M","White","Single",FALSE,TRUE,FALSE,NA
2.47847575945771,35,1225,"F","White","Single",FALSE,TRUE,FALSE,NA
2.95651156040071,37,1369,"M","White","Married",FALSE,TRUE,FALSE,NA
2.53720104547049,25,625,"M","White","Single",FALSE,TRUE,FALSE,NA
2.47037854922509,35,1225,"F","White","Separated",TRUE,FALSE,FALSE,NA
2.95651156040071,26,676,"F","Black","Married",FALSE,FALSE,TRUE,NA
2.66882948794893,36,1296,"M","Black","Married",FALSE,TRUE,FALSE,NA
3.36197666850887,31,961,"F","White","Single",FALSE,TRUE,FALSE,NA
2.17453316613415,38,1444,"F","White","Single",FALSE,TRUE,FALSE,NA
2.85115104474288,45,2025,"F","White","Married",FALSE,TRUE,FALSE,NA
2.62103882411258,55,3025,"F","Asian","Married",FALSE,TRUE,FALSE,NA
2.31109578266195,24,576,"M","Asian","Single",FALSE,TRUE,FALSE,NA
2.69622846213704,53,2809,"M","White","Married",FALSE,FALSE,TRUE,NA
2.82298016777619,44,1936,"F","White","Married",FALSE,FALSE,TRUE,NA
3.27496529151924,42,1764,"M","White","Married",FALSE,FALSE,TRUE,NA
2.35867455964509,38,1444,"F","White","Married",FALSE,FALSE,TRUE,NA
3.11351530921037,29,841,"M","Asian","Separated",FALSE,TRUE,FALSE,NA
3.24085473158698,43,1849,"M","White","Married",FALSE,FALSE,TRUE,NA
2.76413966775325,45,2025,"F","White","Married",FALSE,TRUE,FALSE,NA
3.27496529151924,42,1764,"M","Other","Married",FALSE,FALSE,TRUE,NA
3.2188758248682,41,1681,"M","White","Married",FALSE,FALSE,TRUE,NA
2.25379492882461,36,1296,"F","White","Married",FALSE,FALSE,TRUE,NA
2.21207108545321,38,1444,"F","Black","Divorced",FALSE,TRUE,FALSE,NA
2.64103949081925,59,3481,"F","White","Married",FALSE,FALSE,TRUE,NA
1.24171313230878,51,2601,"F","White","Separated",FALSE,FALSE,FALSE,NA
2.63492793627325,49,2401,"M","Black","Married",FALSE,FALSE,FALSE,NA
3.36729582998647,58,3364,"M","White","Divorced",FALSE,TRUE,FALSE,NA
4.07198765512082,38,1444,"M","White","Married",FALSE,TRUE,FALSE,NA
4.05512384906882,38,1444,"F","Asian","Married",FALSE,FALSE,TRUE,NA
3.02883222198034,45,2025,"M","Asian","Married",FALSE,TRUE,FALSE,NA
4.74827102962877,37,1369,"M","White","Single",FALSE,FALSE,TRUE,NA
2.9887636042379,30,900,"M","Asian","Single",FALSE,FALSE,TRUE,NA
3.12202599887828,31,961,"M","Asian","Single",FALSE,FALSE,TRUE,NA
3.17965511171492,53,2809,"M","White","Divorced",TRUE,FALSE,FALSE,NA
3.32275595535559,44,1936,"M","Asian","Married",FALSE,FALSE,FALSE,NA
3.39834431267975,41,1681,"M","White","Married",FALSE,TRUE,FALSE,NA
2.76413966775325,42,1764,"F","White","Married",FALSE,FALSE,FALSE,NA
1.63475572041839,27,729,"F","Asian","Single",FALSE,TRUE,FALSE,NA
3.24419363285249,46,2116,"F","White","Married",FALSE,TRUE,FALSE,NA
3.29298379702192,47,2209,"F","White","Married",FALSE,TRUE,FALSE,NA
2.4567357728213,22,484,"F","White","Single",FALSE,TRUE,FALSE,NA
2.85115104474288,27,729,"M","Asian","Single",FALSE,FALSE,TRUE,NA
3.07429459605709,57,3249,"F","White","Divorced",TRUE,FALSE,FALSE,NA
3.4673371841667,35,1225,"M","White","Married",FALSE,FALSE,TRUE,NA
3.36197666850887,37,1369,"F","White","Married",FALSE,TRUE,FALSE,NA
3.18303920969916,48,2304,"M","Asian","Married",FALSE,FALSE,FALSE,NA
3.91202300542815,31,961,"M","White","Married",FALSE,FALSE,TRUE,NA
3.26666648870455,48,2304,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.23804657185647,19,361,"M","White","Single",FALSE,TRUE,FALSE,NA
2.07944154167984,28,784,"F","White","Single",FALSE,TRUE,FALSE,NA
3.36197666850887,31,961,"F","White","Single",FALSE,FALSE,FALSE,NA
1.93794197940614,31,961,"M","White","Single",FALSE,FALSE,TRUE,NA
3.02883222198034,34,1156,"F","White","Married",FALSE,FALSE,TRUE,NA
3.91202300542815,51,2601,"F","White","Married",FALSE,TRUE,FALSE,NA
3.54429822530283,41,1681,"M","White","Married",FALSE,FALSE,TRUE,NA
2.37296588975585,53,2809,"M","Other","Married",FALSE,FALSE,FALSE,NA
3.63707995875379,56,3136,"F","White","Single",FALSE,FALSE,FALSE,NA
5.36991101973505,58,3364,"M","White","Married",FALSE,FALSE,FALSE,NA
2.95651156040071,27,729,"M","White","Single",FALSE,FALSE,TRUE,NA
1.5500144919633,56,3136,"M","White","Separated",FALSE,FALSE,TRUE,NA
3.69844890513009,49,2401,"M","White","Married",FALSE,FALSE,FALSE,NA
3.89260491957104,44,1936,"F","White","Married",FALSE,FALSE,FALSE,NA
3.44201937618241,57,3249,"F","White","Divorced",FALSE,FALSE,FALSE,NA
2.95651156040071,44,1936,"M","Black","Single",FALSE,TRUE,FALSE,NA
2.7333680090865,29,841,"F","White","Single",FALSE,TRUE,FALSE,NA
2.51825662946955,25,625,"F","Other","Single",FALSE,FALSE,FALSE,NA
2.88662543293654,36,1296,"F","Black","Divorced",FALSE,TRUE,FALSE,NA
3.51998091765212,56,3136,"F","Asian","Married",FALSE,FALSE,TRUE,NA
1.69281952137315,31,961,"M","Other","Married",TRUE,FALSE,FALSE,NA
2.48650793115497,29,841,"F","Other","Married",FALSE,FALSE,TRUE,NA
2.48650793115497,41,1681,"M","Other","Married",TRUE,FALSE,FALSE,NA
2.99573227355399,27,729,"F","White","Single",FALSE,FALSE,TRUE,NA
3.3322045101752,27,729,"F","White","Single",FALSE,FALSE,TRUE,NA
2.42463252743689,30,900,"M","Other","Married",FALSE,TRUE,FALSE,NA
2.57768838323897,26,676,"F","Other","Married",FALSE,FALSE,TRUE,NA
3.00530172457014,31,961,"F","White","Single",FALSE,FALSE,FALSE,NA
2.70805020110221,30,900,"M","White","Single",FALSE,FALSE,TRUE,NA
2.44568593663472,28,784,"M","White","Single",FALSE,FALSE,FALSE,NA
1.97408102602201,52,2704,"M","White","Married",FALSE,FALSE,FALSE,NA
2.99573227355399,56,3136,"F","Black","Widow",FALSE,TRUE,FALSE,NA
1.52242653544447,27,729,"F","Black","Single",FALSE,TRUE,FALSE,NA
2.97631418769689,33,1089,"F","Black","Single",FALSE,FALSE,TRUE,NA
5.10594547390058,54,2916,"M","White","Married",FALSE,FALSE,TRUE,NA
2.81341071676004,48,2304,"F","White","Married",FALSE,FALSE,TRUE,NA
2.51800659821434,40,1600,"M","Black","Married",FALSE,FALSE,FALSE,NA
1.75253875607477,19,361,"F","Other","Married",TRUE,FALSE,FALSE,NA
2.04903602691172,50,2500,"M","White","Single",FALSE,FALSE,FALSE,NA
2.01490302054226,41,1681,"F","White","Single",FALSE,TRUE,FALSE,NA
2.66882948794893,52,2704,"F","Black","Divorced",FALSE,TRUE,FALSE,NA
2.82867818889082,49,2401,"F","Black","Separated",FALSE,TRUE,FALSE,NA
3.29119648644783,33,1089,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.40769826978304,22,484,"F","Black","Single",FALSE,TRUE,FALSE,NA
2.39439264224717,24,576,"M","Black","Single",FALSE,TRUE,FALSE,NA
3.17520076136554,43,1849,"F","Black","Married",FALSE,FALSE,FALSE,NA
2.7333680090865,31,961,"M","Black","Single",FALSE,FALSE,FALSE,NA
2.86220088092947,48,2304,"F","White","Single",FALSE,FALSE,FALSE,NA
2.15800386418294,50,2500,"M","Other","Married",TRUE,FALSE,FALSE,NA
2.48650793115497,44,1936,"F","Other","Married",TRUE,FALSE,FALSE,NA
2.77419000360676,50,2500,"M","Black","Married",TRUE,FALSE,FALSE,NA
3.62434093297637,46,2116,"F","Black","Married",FALSE,FALSE,TRUE,NA
3.06187207605854,28,784,"M","White","Married",FALSE,FALSE,FALSE,NA
2.77419000360676,24,576,"F","White","Married",FALSE,FALSE,TRUE,NA
2.95651156040071,40,1600,"M","Other","Divorced",FALSE,FALSE,FALSE,NA
